"","year","block","plot","quad","species","rel_cov","func_grp"
"416",2008,2,"F5",3,"frost boil",0.04969,"Bare ground"
"417",2008,2,"F5",3,"Led pal",0.13665,"Evergreen shrubs"
"418",2008,2,"F5",3,"lichen",0.02484,"Lichen"
"419",2008,2,"F5",3,"litter",0.08696,"Litter"
"420",2008,2,"F5",3,"Luz sp.",0.01242,"Forb"
"421",2008,2,"F5",3,"moss",0.04969,"Moss"
"422",2008,2,"F5",3,"Pol bis",0.00621,"Forb"
"423",2008,2,"F5",3,"Vac uli",0.08696,"Deciduous shrubs"
"424",2008,2,"F5",3,"Vac vit",0.03727,"Evergreen shrubs"
"425",2008,2,"F5",4,"Arc lat",0.01031,"Grass"
"426",2008,2,"F5",4,"bare",0.01031,"Bare ground"
"427",2008,2,"F5",4,"Bet nan",0.18557,"Deciduous shrubs"
"428",2008,2,"F5",4,"Car big",0.03093,"Grass"
"429",2008,2,"F5",4,"Eri vag",0.25773,"Sedge"
"430",2008,2,"F5",4,"Led pal",0.19588,"Evergreen shrubs"
"431",2008,2,"F5",4,"lichen",0.03093,"Lichen"
"432",2008,2,"F5",4,"litter",0.06186,"Litter"
"433",2008,2,"F5",4,"moss",0.04124,"Moss"
"434",2008,2,"F5",4,"Pol bis",0.02062,"Forb"
"435",2008,2,"F5",4,"Vac uli",0.03093,"Deciduous shrubs"
"436",2008,2,"F5",4,"Vac vit",0.12371,"Evergreen shrubs"
"437",2008,3,"CT",1,"bare",0.10417,"Bare ground"
"438",2008,3,"CT",1,"Bet nan",0.08333,"Deciduous shrubs"
"439",2008,3,"CT",1,"Car big",0.05208,"Grass"
"440",2008,3,"CT",1,"Cas tet",0.04167,"Evergreen shrubs"
"441",2008,3,"CT",1,"Emp nig",0.02083,"Evergreen shrubs"
"442",2008,3,"CT",1,"Eri vag",0.14583,"Sedge"
"443",2008,3,"CT",1,"Led pal",0.09375,"Evergreen shrubs"
"444",2008,3,"CT",1,"lichen",0.0625,"Lichen"
"445",2008,3,"CT",1,"litter",0.17708,"Litter"
"446",2008,3,"CT",1,"moss",0.0625,"Moss"
"447",2008,3,"CT",1,"Pet sp.",0.01042,"Forb"
"448",2008,3,"CT",1,"Pol bis",0.04167,"Forb"
"449",2008,3,"CT",1,"Sal pul",0.01042,"Deciduous shrubs"
"450",2008,3,"CT",1,"St. D",0.01042,"Standing dead"
"451",2008,3,"CT",1,"Vac uli",0.01042,"Deciduous shrubs"
"452",2008,3,"CT",1,"Vac vit",0.07292,"Evergreen shrubs"
"453",2008,3,"CT",2,"Arc lat",0.00503,"Grass"
"454",2008,3,"CT",2,"bare",0.1608,"Bare ground"
"455",2008,3,"CT",2,"Bet nan",0.13065,"Deciduous shrubs"
"456",2008,3,"CT",2,"Car big",0.0402,"Grass"
"457",2008,3,"CT",2,"Cas tet",0.0402,"Evergreen shrubs"
"458",2008,3,"CT",2,"Emp nig",0.03015,"Evergreen shrubs"
"459",2008,3,"CT",2,"Eri vag",0.0804,"Sedge"
"460",2008,3,"CT",2,"Led pal",0.1005,"Evergreen shrubs"
"461",2008,3,"CT",2,"lichen",0.0402,"Lichen"
"462",2008,3,"CT",2,"litter",0.0804,"Litter"
"463",2008,3,"CT",2,"moss",0.09045,"Moss"
"464",2008,3,"CT",2,"Pet sp.",0.01005,"Forb"
"465",2008,3,"CT",2,"Pol bis",0.03015,"Forb"
"466",2008,3,"CT",2,"Sal pul",0.0201,"Deciduous shrubs"
"467",2008,3,"CT",2,"St. D",0.03015,"Standing dead"
"468",2008,3,"CT",2,"Vac uli",0.03015,"Deciduous shrubs"
"469",2008,3,"CT",2,"Vac vit",0.07035,"Evergreen shrubs"
"470",2008,3,"CT",3,"bare",0.03704,"Bare ground"
"471",2008,3,"CT",3,"Bet nan",0.11111,"Deciduous shrubs"
"472",2008,3,"CT",3,"Car big",0.02778,"Grass"
"473",2008,3,"CT",3,"Cas tet",0.08333,"Evergreen shrubs"
"474",2008,3,"CT",3,"Emp nig",0.01852,"Evergreen shrubs"
"475",2008,3,"CT",3,"Eri vag",0.15741,"Sedge"
"476",2008,3,"CT",3,"Led pal",0.12037,"Evergreen shrubs"
"477",2008,3,"CT",3,"lichen",0.03704,"Lichen"
"478",2008,3,"CT",3,"litter",0.12037,"Litter"
"479",2008,3,"CT",3,"moss",0.09259,"Moss"
"480",2008,3,"CT",3,"Pol bis",0.02778,"Forb"
"481",2008,3,"CT",3,"Sal pul",0.05556,"Deciduous shrubs"
"482",2008,3,"CT",3,"St. D",0.02778,"Standing dead"
"483",2008,3,"CT",3,"Vac uli",0.02778,"Deciduous shrubs"
"484",2008,3,"CT",3,"Vac vit",0.05556,"Evergreen shrubs"
"485",2008,3,"CT",4,"bare",0.08824,"Bare ground"
"486",2008,3,"CT",4,"Bet nan",0.03922,"Deciduous shrubs"
"487",2008,3,"CT",4,"Car big",0.07843,"Grass"
"488",2008,3,"CT",4,"Cas tet",0.05882,"Evergreen shrubs"
"489",2008,3,"CT",4,"Emp nig",0.02941,"Evergreen shrubs"
"490",2008,3,"CT",4,"Eri vag",0.13725,"Sedge"
"491",2008,3,"CT",4,"Led pal",0.05882,"Evergreen shrubs"
"492",2008,3,"CT",4,"lichen",0.04902,"Lichen"
"493",2008,3,"CT",4,"litter",0.20588,"Litter"
"494",2008,3,"CT",4,"moss",0.06863,"Moss"
"495",2008,3,"CT",4,"Pet sp.",0.01961,"Forb"
"496",2008,3,"CT",4,"Pol bis",0.02941,"Forb"
"497",2008,3,"CT",4,"Sal pul",0.04902,"Deciduous shrubs"
"498",2008,3,"CT",4,"St. D",0.0098,"Standing dead"
"499",2008,3,"CT",4,"Vac vit",0.07843,"Evergreen shrubs"
"500",2008,3,"F10",1,"Arc lat",0.03846,"Grass"
"501",2008,3,"F10",1,"bare",0.02885,"Bare ground"
"502",2008,3,"F10",1,"Bet nan",0.19231,"Deciduous shrubs"
"503",2008,3,"F10",1,"Car big",0.00962,"Grass"
"504",2008,3,"F10",1,"Cas tet",0.04808,"Evergreen shrubs"
"505",2008,3,"F10",1,"Emp nig",0.06731,"Evergreen shrubs"
"506",2008,3,"F10",1,"Eri vag",0.19231,"Sedge"
"507",2008,3,"F10",1,"Led pal",0.07692,"Evergreen shrubs"
"508",2008,3,"F10",1,"lichen",0.04808,"Lichen"
"509",2008,3,"F10",1,"litter",0.02885,"Litter"
"510",2008,3,"F10",1,"moss",0.02885,"Moss"
"511",2008,3,"F10",1,"Pet sp.",0.01923,"Forb"
"512",2008,3,"F10",1,"Pol bis",0.11538,"Forb"
"513",2008,3,"F10",1,"Vac uli",0.04808,"Deciduous shrubs"
"514",2008,3,"F10",1,"Vac vit",0.05769,"Evergreen shrubs"
"515",2008,3,"F10",2,"Arc lat",0.0198,"Grass"
"516",2008,3,"F10",2,"Bet nan",0.18812,"Deciduous shrubs"
"517",2008,3,"F10",2,"Car big",0.0099,"Grass"
"518",2008,3,"F10",2,"Cas tet",0.06931,"Evergreen shrubs"
"519",2008,3,"F10",2,"Emp nig",0.0297,"Evergreen shrubs"
"520",2008,3,"F10",2,"Eri vag",0.11881,"Sedge"
"521",2008,3,"F10",2,"Led pal",0.05941,"Evergreen shrubs"
"522",2008,3,"F10",2,"lichen",0.0396,"Lichen"
"523",2008,3,"F10",2,"litter",0.0297,"Litter"
"524",2008,3,"F10",2,"moss",0.0297,"Moss"
"525",2008,3,"F10",2,"Ped lap",0.0198,"Forb"
"526",2008,3,"F10",2,"Pol bis",0.09901,"Forb"
"527",2008,3,"F10",2,"Sal pul",0.0396,"Deciduous shrubs"
"528",2008,3,"F10",2,"St. D",0.0099,"Standing dead"
"529",2008,3,"F10",2,"Vac uli",0.07921,"Deciduous shrubs"
"530",2008,3,"F10",2,"Vac vit",0.15842,"Evergreen shrubs"
"531",2008,3,"F10",3,"Arc lat",0.01887,"Grass"
"532",2008,3,"F10",3,"bare",0.00943,"Bare ground"
"533",2008,3,"F10",3,"Bet nan",0.14151,"Deciduous shrubs"
"534",2008,3,"F10",3,"Car big",0.01887,"Grass"
"535",2008,3,"F10",3,"Cas tet",0.03774,"Evergreen shrubs"
"536",2008,3,"F10",3,"Emp nig",0.00943,"Evergreen shrubs"
"537",2008,3,"F10",3,"Eri vag",0.18868,"Sedge"
"538",2008,3,"F10",3,"Led pal",0.07547,"Evergreen shrubs"
"539",2008,3,"F10",3,"lichen",0.03774,"Lichen"
"540",2008,3,"F10",3,"litter",0.07547,"Litter"
"541",2008,3,"F10",3,"moss",0.03774,"Moss"
"542",2008,3,"F10",3,"Ped lap",0.00943,"Forb"
"543",2008,3,"F10",3,"Pol bis",0.08491,"Forb"
"544",2008,3,"F10",3,"Sal pul",0.04717,"Deciduous shrubs"
"545",2008,3,"F10",3,"St. D",0.00943,"Standing dead"
"546",2008,3,"F10",3,"Vac uli",0.08491,"Deciduous shrubs"
"547",2008,3,"F10",3,"Vac vit",0.11321,"Evergreen shrubs"
"548",2008,3,"F10",4,"Arc lat",0.00952,"Grass"
"549",2008,3,"F10",4,"bare",0.01905,"Bare ground"
"550",2008,3,"F10",4,"Bet nan",0.15238,"Deciduous shrubs"
"551",2008,3,"F10",4,"Car big",0.02857,"Grass"
"552",2008,3,"F10",4,"Cas tet",0.04762,"Evergreen shrubs"
"553",2008,3,"F10",4,"Eri vag",0.26667,"Sedge"
"554",2008,3,"F10",4,"Led pal",0.09524,"Evergreen shrubs"
"555",2008,3,"F10",4,"lichen",0.04762,"Lichen"
"556",2008,3,"F10",4,"litter",0.09524,"Litter"
"557",2008,3,"F10",4,"moss",0.05714,"Moss"
"558",2008,3,"F10",4,"Ped lap",0.00952,"Forb"
"559",2008,3,"F10",4,"Pet sp.",0.00952,"Forb"
"560",2008,3,"F10",4,"Pol bis",0.01905,"Forb"
"561",2008,3,"F10",4,"Sal pul",0.05714,"Deciduous shrubs"
"562",2008,3,"F10",4,"Vac uli",0.04762,"Deciduous shrubs"
"563",2008,3,"F10",4,"Vac vit",0.0381,"Evergreen shrubs"
"564",2008,3,"F2",1,"Arc lat",0.00926,"Grass"
"565",2008,3,"F2",1,"Bet nan",0.12963,"Deciduous shrubs"
"566",2008,3,"F2",1,"Car big",0.03704,"Grass"
"567",2008,3,"F2",1,"Cas tet",0.03704,"Evergreen shrubs"
"568",2008,3,"F2",1,"Emp nig",0.03704,"Evergreen shrubs"
"569",2008,3,"F2",1,"Eri vag",0.10185,"Sedge"
"570",2008,3,"F2",1,"Led pal",0.11111,"Evergreen shrubs"
"571",2008,3,"F2",1,"lichen",0.06481,"Lichen"
"572",2008,3,"F2",1,"litter",0.08333,"Litter"
"573",2008,3,"F2",1,"moss",0.17593,"Moss"
"574",2008,3,"F2",1,"Ped lap",0.03704,"Forb"
"575",2008,3,"F2",1,"Pol bis",0.02778,"Forb"
"576",2008,3,"F2",1,"Sal pul",0.03704,"Deciduous shrubs"
"577",2008,3,"F2",1,"St. D",0.00926,"Standing dead"
"578",2008,3,"F2",1,"Vac uli",0.0463,"Deciduous shrubs"
"579",2008,3,"F2",1,"Vac vit",0.05556,"Evergreen shrubs"
"580",2008,3,"F2",2,"Arc alp",0.10909,"Deciduous shrubs"
"581",2008,3,"F2",2,"Arc lat",0.00909,"Grass"
"582",2008,3,"F2",2,"bare",0.02727,"Bare ground"
"583",2008,3,"F2",2,"Bet nan",0.12727,"Deciduous shrubs"
"584",2008,3,"F2",2,"Car big",0.04545,"Grass"
"585",2008,3,"F2",2,"Cas tet",0.05455,"Evergreen shrubs"
"586",2008,3,"F2",2,"Emp nig",0.04545,"Evergreen shrubs"
"587",2008,3,"F2",2,"Eri vag",0.04545,"Sedge"
"588",2008,3,"F2",2,"Led pal",0.09091,"Evergreen shrubs"
"589",2008,3,"F2",2,"lichen",0.04545,"Lichen"
"590",2008,3,"F2",2,"litter",0.1,"Litter"
"591",2008,3,"F2",2,"moss",0.08182,"Moss"
"592",2008,3,"F2",2,"Ped lap",0.02727,"Forb"
"593",2008,3,"F2",2,"Pol bis",0.01818,"Forb"
"594",2008,3,"F2",2,"Sal pul",0.03636,"Deciduous shrubs"
"595",2008,3,"F2",2,"Vac vit",0.13636,"Evergreen shrubs"
"596",2008,3,"F2",3,"Arc alp",0.05882,"Deciduous shrubs"
"597",2008,3,"F2",3,"Arc lat",0.0098,"Grass"
"598",2008,3,"F2",3,"bare",0.03922,"Bare ground"
"599",2008,3,"F2",3,"Bet nan",0.06863,"Deciduous shrubs"
"600",2008,3,"F2",3,"Car big",0.02941,"Grass"
"601",2008,3,"F2",3,"Cas tet",0.09804,"Evergreen shrubs"
"602",2008,3,"F2",3,"Emp nig",0.02941,"Evergreen shrubs"
"603",2008,3,"F2",3,"Eri vag",0.01961,"Sedge"
"604",2008,3,"F2",3,"Led pal",0.06863,"Evergreen shrubs"
"605",2008,3,"F2",3,"lichen",0.03922,"Lichen"
"606",2008,3,"F2",3,"litter",0.10784,"Litter"
"607",2008,3,"F2",3,"moss",0.17647,"Moss"
"608",2008,3,"F2",3,"Ped lap",0.0098,"Forb"
"609",2008,3,"F2",3,"Pol bis",0.03922,"Forb"
"610",2008,3,"F2",3,"Sal pul",0.03922,"Deciduous shrubs"
"611",2008,3,"F2",3,"Vac uli",0.06863,"Deciduous shrubs"
"612",2008,3,"F2",3,"Vac vit",0.09804,"Evergreen shrubs"
"613",2008,3,"F2",4,"Arc alp",0.00966,"Deciduous shrubs"
"614",2008,3,"F2",4,"Arc lat",0.00966,"Grass"
"615",2008,3,"F2",4,"bare",0.01932,"Bare ground"
"616",2008,3,"F2",4,"Bet nan",0.13527,"Deciduous shrubs"
"617",2008,3,"F2",4,"Car big",0.04831,"Grass"
"618",2008,3,"F2",4,"Cas tet",0.03865,"Evergreen shrubs"
"619",2008,3,"F2",4,"Emp nig",0.03865,"Evergreen shrubs"
"620",2008,3,"F2",4,"Eri vag",0.01932,"Sedge"
"621",2008,3,"F2",4,"Led pal",0.1256,"Evergreen shrubs"
"622",2008,3,"F2",4,"lichen",0.02899,"Lichen"
"623",2008,3,"F2",4,"litter",0.08696,"Litter"
"624",2008,3,"F2",4,"moss",0.15459,"Moss"
"625",2008,3,"F2",4,"Ped lap",0.00966,"Forb"
"626",2008,3,"F2",4,"Pol bis",0.02899,"Forb"
"627",2008,3,"F2",4,"Sal pul",0.10628,"Deciduous shrubs"
"628",2008,3,"F2",4,"St. D",0.00966,"Standing dead"
"629",2008,3,"F2",4,"Vac uli",0.04831,"Deciduous shrubs"
"630",2008,3,"F2",4,"Vac vit",0.07729,"Evergreen shrubs"
"631",2008,3,"F5",1,"bare",0.03968,"Bare ground"
"632",2008,3,"F5",1,"Bet nan",0.18254,"Deciduous shrubs"
"633",2008,3,"F5",1,"Car big",0.03968,"Grass"
"634",2008,3,"F5",1,"Cas tet",0.06349,"Evergreen shrubs"
"635",2008,3,"F5",1,"Emp nig",0.03175,"Evergreen shrubs"
"636",2008,3,"F5",1,"Eri vag",0.14286,"Sedge"
"637",2008,3,"F5",1,"Led pal",0.15079,"Evergreen shrubs"
"638",2008,3,"F5",1,"lichen",0.04762,"Lichen"
"639",2008,3,"F5",1,"litter",0.09524,"Litter"
"640",2008,3,"F5",1,"moss",0.03968,"Moss"
"641",2008,3,"F5",1,"Pol bis",0.03968,"Forb"
"642",2008,3,"F5",1,"Sal pul",0.03175,"Deciduous shrubs"
"643",2008,3,"F5",1,"St. D",0.01588,"Standing dead"
"644",2008,3,"F5",1,"Vac vit",0.07937,"Evergreen shrubs"
"645",2008,3,"F5",2,"And pol",0.02871,"Evergreen shrubs"
"646",2008,3,"F5",2,"Arc lat",0.01914,"Grass"
"647",2008,3,"F5",2,"bare",0.00957,"Bare ground"
"648",2008,3,"F5",2,"Bet nan",0.17225,"Deciduous shrubs"
"649",2008,3,"F5",2,"Car big",0.03828,"Grass"
"650",2008,3,"F5",2,"Cas tet",0.04785,"Evergreen shrubs"
"651",2008,3,"F5",2,"Emp nig",0.02871,"Evergreen shrubs"
"652",2008,3,"F5",2,"Eri vag",0.16268,"Sedge"
"653",2008,3,"F5",2,"Led pal",0.04785,"Evergreen shrubs"
"654",2008,3,"F5",2,"lichen",0.01914,"Lichen"
"655",2008,3,"F5",2,"litter",0.11483,"Litter"
"656",2008,3,"F5",2,"moss",0.10526,"Moss"
"657",2008,3,"F5",2,"Ped lap",0.00957,"Forb"
"658",2008,3,"F5",2,"Pol bis",0.03828,"Forb"
"659",2008,3,"F5",2,"Sal pul",0.04785,"Deciduous shrubs"
"660",2008,3,"F5",2,"St. D",0.01435,"Standing dead"
"661",2008,3,"F5",2,"Vac vit",0.09569,"Evergreen shrubs"
"662",2008,3,"F5",3,"bare",0.1,"Bare ground"
"663",2008,3,"F5",3,"Bet nan",0.18889,"Deciduous shrubs"
"664",2008,3,"F5",3,"Car big",0.08889,"Grass"
"665",2008,3,"F5",3,"Cas tet",0.03333,"Evergreen shrubs"
"666",2008,3,"F5",3,"Emp nig",0.02222,"Evergreen shrubs"
"667",2008,3,"F5",3,"Eri vag",0.06667,"Sedge"
"668",2008,3,"F5",3,"Led pal",0.12222,"Evergreen shrubs"
"669",2008,3,"F5",3,"lichen",0.04444,"Lichen"
"670",2008,3,"F5",3,"litter",0.07778,"Litter"
"671",2008,3,"F5",3,"moss",0.04444,"Moss"
"672",2008,3,"F5",3,"Pet sp.",0.02222,"Forb"
"673",2008,3,"F5",3,"Pol bis",0.05556,"Forb"
"674",2008,3,"F5",3,"Sal pul",0.01111,"Deciduous shrubs"
"675",2008,3,"F5",3,"St. D",0.01111,"Standing dead"
"676",2008,3,"F5",3,"Vac uli",0.01111,"Deciduous shrubs"
"677",2008,3,"F5",3,"Vac vit",0.1,"Evergreen shrubs"
"678",2008,3,"F5",4,"And pol",0.00917,"Evergreen shrubs"
"679",2008,3,"F5",4,"Arc lat",0.01835,"Grass"
"680",2008,3,"F5",4,"bare",0.02752,"Bare ground"
"681",2008,3,"F5",4,"Bet nan",0.15596,"Deciduous shrubs"
"682",2008,3,"F5",4,"Car big",0.00917,"Grass"
"683",2008,3,"F5",4,"Cas tet",0.04587,"Evergreen shrubs"
"684",2008,3,"F5",4,"Emp nig",0.06422,"Evergreen shrubs"
"685",2008,3,"F5",4,"Eri vag",0.13761,"Sedge"
"686",2008,3,"F5",4,"Led pal",0.09174,"Evergreen shrubs"
"687",2008,3,"F5",4,"lichen",0.01835,"Lichen"
"688",2008,3,"F5",4,"litter",0.04587,"Litter"
"689",2008,3,"F5",4,"moss",0.06422,"Moss"
"690",2008,3,"F5",4,"Ped lap",0.0367,"Forb"
"691",2008,3,"F5",4,"Pet sp.",0.02752,"Forb"
"692",2008,3,"F5",4,"Pol bis",0.05505,"Forb"
"693",2008,3,"F5",4,"Sal pul",0.06422,"Deciduous shrubs"
"694",2008,3,"F5",4,"St. D",0.00917,"Standing dead"
"695",2008,3,"F5",4,"Vac uli",0.05505,"Deciduous shrubs"
"696",2008,3,"F5",4,"Vac vit",0.06422,"Evergreen shrubs"
"697",2010,1,"CT",1,"Arc alp",0.027,"Deciduous shrubs"
"698",2010,1,"CT",1,"Bet nan",0.081,"Deciduous shrubs"
"699",2010,1,"CT",1,"Car big",0.054,"Grass"
"700",2010,1,"CT",1,"Emp nig",0.027,"Evergreen shrubs"
"701",2010,1,"CT",1,"Eri vag",0.171,"Sedge"
"702",2010,1,"CT",1,"Led pal",0.171,"Evergreen shrubs"
"703",2010,1,"CT",1,"lichen",0.072,"Lichen"
"704",2010,1,"CT",1,"litter",0.081,"Litter"
"705",2010,1,"CT",1,"moss",0.099,"Moss"
"706",2010,1,"CT",1,"Ped lap",0.005,"Forb"
"707",2010,1,"CT",1,"Pol bis",0.005,"Forb"
"708",2010,1,"CT",1,"Rub cha",0.036,"Forb"
"709",2010,1,"CT",1,"Sal pul",0.009,"Deciduous shrubs"
"710",2010,1,"CT",1,"Vac uli",0.108,"Deciduous shrubs"
"711",2010,1,"CT",1,"Vac vit",0.054,"Evergreen shrubs"
"712",2010,1,"CT",2,"Arc alp",0.049,"Deciduous shrubs"
"713",2010,1,"CT",2,"Bet nan",0.117,"Deciduous shrubs"
"714",2010,1,"CT",2,"Car big",0.029,"Grass"
"715",2010,1,"CT",2,"Emp nig",0.02,"Evergreen shrubs"
"716",2010,1,"CT",2,"Eri vag",0.195,"Sedge"
"717",2010,1,"CT",2,"Led pal",0.205,"Evergreen shrubs"
"718",2010,1,"CT",2,"lichen",0.039,"Lichen"
"719",2010,1,"CT",2,"litter",0.078,"Litter"
"720",2010,1,"CT",2,"moss",0.098,"Moss"
"721",2010,1,"CT",2,"Ped lap",0.01,"Forb"
"722",2010,1,"CT",2,"Pol bis",0.005,"Forb"
"723",2010,1,"CT",2,"Rub cha",0.029,"Forb"
"724",2010,1,"CT",2,"Vac uli",0.059,"Deciduous shrubs"
"725",2010,1,"CT",2,"Vac vit",0.068,"Evergreen shrubs"
"726",2010,1,"CT",3,"Arc alp",0.017,"Deciduous shrubs"
"727",2010,1,"CT",3,"Bet nan",0.148,"Deciduous shrubs"
"728",2010,1,"CT",3,"Car big",0.044,"Grass"
"729",2010,1,"CT",3,"Emp nig",0.061,"Evergreen shrubs"
"730",2010,1,"CT",3,"Eri vag",0.087,"Sedge"
"731",2010,1,"CT",3,"Led pal",0.201,"Evergreen shrubs"
"732",2010,1,"CT",3,"lichen",0.087,"Lichen"
"733",2010,1,"CT",3,"litter",0.026,"Litter"
"734",2010,1,"CT",3,"moss",0.192,"Moss"
"735",2010,1,"CT",3,"Ped lap",0.004,"Forb"
"736",2010,1,"CT",3,"Pol bis",0.009,"Forb"
"737",2010,1,"CT",3,"Rub cha",0.017,"Forb"
"738",2010,1,"CT",3,"Sal pul",0.07,"Deciduous shrubs"
"739",2010,1,"CT",3,"Vac vit",0.035,"Evergreen shrubs"
"740",2010,1,"CT",4,"bare",0.009,"Bare ground"
"741",2010,1,"CT",4,"Bet nan",0.197,"Deciduous shrubs"
"742",2010,1,"CT",4,"Car big",0.028,"Grass"
"743",2010,1,"CT",4,"Emp nig",0.009,"Evergreen shrubs"
"744",2010,1,"CT",4,"Eri vag",0.075,"Sedge"
"745",2010,1,"CT",4,"Led pal",0.141,"Evergreen shrubs"
"746",2010,1,"CT",4,"lichen",0.085,"Lichen"
"747",2010,1,"CT",4,"litter",0.075,"Litter"
"748",2010,1,"CT",4,"moss",0.216,"Moss"
"749",2010,1,"CT",4,"Ped lap",0.019,"Forb"
"750",2010,1,"CT",4,"Pol bis",0.005,"Forb"
"751",2010,1,"CT",4,"Rub cha",0.066,"Forb"
"752",2010,1,"CT",4,"Sal pul",0.019,"Deciduous shrubs"
"753",2010,1,"CT",4,"Vac uli",0.009,"Deciduous shrubs"
"754",2010,1,"CT",4,"Vac vit",0.038,"Evergreen shrubs"
"755",2010,1,"CT",5,"bare",0.008,"Bare ground"
"756",2010,1,"CT",5,"Bet nan",0.136,"Deciduous shrubs"
"757",2010,1,"CT",5,"Car big",0.032,"Grass"
"758",2010,1,"CT",5,"Emp nig",0.024,"Evergreen shrubs"
"759",2010,1,"CT",5,"Eri vag",0.112,"Sedge"
"760",2010,1,"CT",5,"Led pal",0.256,"Evergreen shrubs"
"761",2010,1,"CT",5,"lichen",0.104,"Lichen"
"762",2010,1,"CT",5,"litter",0.04,"Litter"
"763",2010,1,"CT",5,"moss",0.112,"Moss"
"764",2010,1,"CT",5,"Ped lap",0.004,"Forb"
"765",2010,1,"CT",5,"Pol bis",0.008,"Forb"
"766",2010,1,"CT",5,"Rub cha",0.04,"Forb"
"767",2010,1,"CT",5,"St. D",0.004,"Standing dead"
"768",2010,1,"CT",5,"Vac uli",0.048,"Deciduous shrubs"
"769",2010,1,"CT",5,"Vac vit",0.072,"Evergreen shrubs"
"770",2010,1,"CT",6,"Bet nan",0.187,"Deciduous shrubs"
"771",2010,1,"CT",6,"Car big",0.036,"Grass"
"772",2010,1,"CT",6,"Eri vag",0.08,"Sedge"
"773",2010,1,"CT",6,"Led pal",0.178,"Evergreen shrubs"
"774",2010,1,"CT",6,"lichen",0.053,"Lichen"
"775",2010,1,"CT",6,"litter",0.071,"Litter"
"776",2010,1,"CT",6,"moss",0.142,"Moss"
"777",2010,1,"CT",6,"Ped lap",0.005,"Forb"
"778",2010,1,"CT",6,"Pol bis",0.018,"Forb"
"779",2010,1,"CT",6,"Rub cha",0.098,"Forb"
"780",2010,1,"CT",6,"Vac uli",0.062,"Deciduous shrubs"
"781",2010,1,"CT",6,"Vac vit",0.071,"Evergreen shrubs"
"782",2010,1,"CT",7,"Bet nan",0.082,"Deciduous shrubs"
"783",2010,1,"CT",7,"Car big",0.073,"Grass"
"784",2010,1,"CT",7,"Eri vag",0.109,"Sedge"
"785",2010,1,"CT",7,"Led pal",0.136,"Evergreen shrubs"
"786",2010,1,"CT",7,"lichen",0.073,"Lichen"
"787",2010,1,"CT",7,"litter",0.082,"Litter"
"788",2010,1,"CT",7,"moss",0.173,"Moss"
"789",2010,1,"CT",7,"Ped lap",0.005,"Forb"
"790",2010,1,"CT",7,"Pol bis",0.005,"Forb"
"791",2010,1,"CT",7,"Rub cha",0.064,"Forb"
"792",2010,1,"CT",7,"Vac uli",0.118,"Deciduous shrubs"
"793",2010,1,"CT",7,"Vac vit",0.082,"Evergreen shrubs"
"794",2010,1,"CT",8,"Bet nan",0.166,"Deciduous shrubs"
"795",2010,1,"CT",8,"Car big",0.028,"Grass"
"796",2010,1,"CT",8,"Emp nig",0.046,"Evergreen shrubs"
"797",2010,1,"CT",8,"Eri vag",0.111,"Sedge"
"798",2010,1,"CT",8,"Led pal",0.101,"Evergreen shrubs"
"799",2010,1,"CT",8,"lichen",0.046,"Lichen"
"800",2010,1,"CT",8,"litter",0.028,"Litter"
"801",2010,1,"CT",8,"moss",0.194,"Moss"
"802",2010,1,"CT",8,"Ped lap",0.018,"Forb"
"803",2010,1,"CT",8,"Pol bis",0.005,"Forb"
"804",2010,1,"CT",8,"Rub cha",0.092,"Forb"
"805",2010,1,"CT",8,"Vac uli",0.046,"Deciduous shrubs"
"806",2010,1,"CT",8,"Vac vit",0.12,"Evergreen shrubs"
"807",2010,1,"F10",1,"Bet nan",0.27,"Deciduous shrubs"
"808",2010,1,"F10",1,"Car big",0.02,"Grass"
"809",2010,1,"F10",1,"Emp nig",0.01,"Evergreen shrubs"
"810",2010,1,"F10",1,"Eri vag",0.15,"Sedge"
"811",2010,1,"F10",1,"grass",0.02,"Grass"
"812",2010,1,"F10",1,"Led pal",0.18,"Evergreen shrubs"
"813",2010,1,"F10",1,"lichen",0.02,"Lichen"
"814",2010,1,"F10",1,"litter",0.07,"Litter"
"815",2010,1,"F10",1,"moss",0.05,"Moss"
"816",2010,1,"F10",1,"Rub cha",0.11,"Forb"
"817",2010,1,"F10",1,"Vac uli",0.04,"Deciduous shrubs"
"818",2010,1,"F10",1,"Vac vit",0.06,"Evergreen shrubs"
"819",2010,1,"F10",2,"bare",0.038,"Bare ground"
"820",2010,1,"F10",2,"Bet nan",0.218,"Deciduous shrubs"
"821",2010,1,"F10",2,"Car big",0.019,"Grass"
"822",2010,1,"F10",2,"Emp nig",0.005,"Evergreen shrubs"
"823",2010,1,"F10",2,"Eri vag",0.133,"Sedge"
"824",2010,1,"F10",2,"grass",0.009,"Grass"
"825",2010,1,"F10",2,"Led pal",0.076,"Evergreen shrubs"
"826",2010,1,"F10",2,"lichen",0.019,"Lichen"
"827",2010,1,"F10",2,"litter",0.047,"Litter"
"828",2010,1,"F10",2,"moss",0.057,"Moss"
"829",2010,1,"F10",2,"Ped lap",0.005,"Forb"
"830",2010,1,"F10",2,"Pol bis",0.005,"Forb"
"831",2010,1,"F10",2,"Rub cha",0.227,"Forb"
"832",2010,1,"F10",2,"Vac uli",0.085,"Deciduous shrubs"
